language,word,translation,family_1l,family_2l
AHEAVE,drink,-M-L-V-H-,Ele,ELEMAN_PROPER
AHEAVE,ear,-M-K-,Ele,ELEMAN_PROPER
AHEAVE,eye,-V-H-W-,Ele,ELEMAN_PROPER
AHEAVE,fire,-K-R-,Ele,ELEMAN_PROPER
AHEAVE,full,-L-K-L-J-,Ele,ELEMAN_PROPER
AHEAVE,hand,-M-J-,Ele,ELEMAN_PROPER
AHEAVE,hear,-J-P-,Ele,ELEMAN_PROPER
AHEAVE,horn,-K-W-,Ele,ELEMAN_PROPER
AHEAVE,knee,-M-R-R-,Ele,ELEMAN_PROPER
AHEAVE,leaf,-K-R-K-R-,Ele,ELEMAN_PROPER
AHEAVE,louse,-K-R-K-R-,Ele,ELEMAN_PROPER
AHEAVE,name,-L-R-,Ele,ELEMAN_PROPER
AHEAVE,new,-R-K-,Ele,ELEMAN_PROPER
AHEAVE,night,-R-M-,Ele,ELEMAN_PROPER
AHEAVE,nose,-V-R-,Ele,ELEMAN_PROPER
AHEAVE,one,-L-H-R-W-,Ele,ELEMAN_PROPER
AHEAVE,see,-V-H-W-W-,Ele,ELEMAN_PROPER
AHEAVE,skin,-M-W-W-P-,Ele,ELEMAN_PROPER
AHEAVE,star,-K-W-,Ele,ELEMAN_PROPER
AHEAVE,sun,-H-M-R-,Ele,ELEMAN_PROPER
AHEAVE,tongue,-R-,Ele,ELEMAN_PROPER
AHEAVE,tooth,-K-W-,Ele,ELEMAN_PROPER
AHEAVE,tree,-K-R-,Ele,ELEMAN_PROPER
AHEAVE,two,-L-H-W-H-,Ele,ELEMAN_PROPER
AHEAVE,water,-M-,Ele,ELEMAN_PROPER
AHEAVE,we,-L-V-J-,Ele,ELEMAN_PROPER
AHEAVE,you,-#-,Ele,ELEMAN_PROPER
AHLO,I,-M-,NC,KWA
AHLO,blood,-B-C-,NC,KWA
AHLO,bone,-K-B-,NC,KWA
AHLO,breast,-D-N-,NC,KWA
AHLO,die,-K-,NC,KWA
AHLO,dog,-K-P-,NC,KWA
AHLO,drink,-J-,NC,KWA
AHLO,ear,-T-,NC,KWA
AHLO,eye,-W-N-B-,NC,KWA
AHLO,fire,-B-,NC,KWA
AHLO,full,-J-,NC,KWA
AHLO,hand,-K-F-,NC,KWA
AHLO,hear,-J-T-,NC,KWA
AHLO,horn,-W-,NC,KWA
AHLO,knee,-L-K-,NC,KWA
AHLO,leaf,-W-,NC,KWA
AHLO,louse,-W-L-,NC,KWA
AHLO,name,-NG-,NC,KWA
AHLO,new,-N-W-N-,NC,KWA
AHLO,night,-N-J-D-,NC,KWA
AHLO,nose,-N-T-,NC,KWA
AHLO,one,-L-,NC,KWA
AHLO,see,-J-,NC,KWA
AHLO,skin,-D-K-,NC,KWA
AHLO,star,-F-F-L-B-,NC,KWA
AHLO,sun,-J-,NC,KWA
AHLO,tongue,-N-,NC,KWA
AHLO,tooth,-N-B-,NC,KWA
AHLO,tree,-T-,NC,KWA
AHLO,two,-W-,NC,KWA
AHLO,water,-B-S-,NC,KWA
AHLO,we,-W-,NC,KWA
AHLO,you,-W-,NC,KWA
AHTNA,I,-S-,NDe,ATHAPASKAN
AHTNA,blood,-D-L-,NDe,ATHAPASKAN
AHTNA,bone,-C-N-,NDe,ATHAPASKAN
AHTNA,breast,-B-,NDe,ATHAPASKAN
AHTNA,die,-C-,NDe,ATHAPASKAN
AHTNA,dog,-L-,NDe,ATHAPASKAN
AHTNA,drink,-N-N-,NDe,ATHAPASKAN
AHTNA,ear,-C-KH-,NDe,ATHAPASKAN
AHTNA,eye,-N-K-,NDe,ATHAPASKAN
AHTNA,fire,-K-N-,NDe,ATHAPASKAN
AHTNA,full,-L-T-,NDe,ATHAPASKAN
AHTNA,hand,-L-,NDe,ATHAPASKAN
AHTNA,hear,-N-K-,NDe,ATHAPASKAN
AHTNA,horn,-D-,NDe,ATHAPASKAN
AHTNA,knee,-G-T-,NDe,ATHAPASKAN
AHTNA,leaf,-T-N-,NDe,ATHAPASKAN
AHTNA,louse,-J-7-,NDe,ATHAPASKAN
AHTNA,name,-Z-,NDe,ATHAPASKAN
AHTNA,new,-K-D-D-,NDe,ATHAPASKAN
AHTNA,night,-T-C-,NDe,ATHAPASKAN
AHTNA,nose,-C-S-,NDe,ATHAPASKAN
AHTNA,one,-C-L-,NDe,ATHAPASKAN
AHTNA,see,-N-,NDe,ATHAPASKAN
AHTNA,skin,-T-,NDe,ATHAPASKAN
AHTNA,star,-S-N-,NDe,ATHAPASKAN
AHTNA,sun,-S-,NDe,ATHAPASKAN
AHTNA,tongue,-C-L-7-,NDe,ATHAPASKAN
AHTNA,tooth,-KH-,NDe,ATHAPASKAN
AHTNA,tree,-B-L-,NDe,ATHAPASKAN
AHTNA,two,-N-,NDe,ATHAPASKAN
AHTNA,water,-T-,NDe,ATHAPASKAN
AHTNA,we,-N-N-,NDe,ATHAPASKAN
AHTNA,you,-N-N-,NDe,ATHAPASKAN
AIKANA,I,-H-S-,Aik,AIKANA
AIKANA,blood,-NN-,Aik,AIKANA
AIKANA,bone,-Z-,Aik,AIKANA
AIKANA,breast,-CH-CH-7-NN-,Aik,AIKANA
AIKANA,die,-H-M-NN-,Aik,AIKANA
AIKANA,dog,-NN-R-ZH-J-,Aik,AIKANA
AIKANA,drink,-H-,Aik,AIKANA
AIKANA,ear,-N-NN-TH-NN-,Aik,AIKANA
AIKANA,eye,-M-K-,Aik,AIKANA
AIKANA,fire,-H-N-,Aik,AIKANA
AIKANA,full,-ZH-R-W-,Aik,AIKANA
AIKANA,hand,-N-,Aik,AIKANA
AIKANA,hear,-N-P-,Aik,AIKANA
AIKANA,horn,-K-ZH-D-,Aik,AIKANA
AIKANA,knee,-R-M-NN-,Aik,AIKANA
AIKANA,leaf,-W-D-ZH-D-,Aik,AIKANA
AIKANA,louse,-K-ZH-,Aik,AIKANA
AIKANA,name,-K-ZH-W-ZH-,Aik,AIKANA
AIKANA,new,-TH-M-,Aik,AIKANA
AIKANA,night,-TH-N-,Aik,AIKANA
AIKANA,nose,-N-NN-W-NN-,Aik,AIKANA
AIKANA,one,-M-M-,Aik,AIKANA
AIKANA,see,-P-,Aik,AIKANA
AIKANA,skin,-D-D-,Aik,AIKANA
AIKANA,star,-ZH-T-,Aik,AIKANA
AIKANA,sun,-ZH-D-R-N-,Aik,AIKANA
AIKANA,tongue,-W-R-,Aik,AIKANA
AIKANA,tooth,-M-NN-ZH-,Aik,AIKANA
AIKANA,tree,-W-,Aik,AIKANA
AIKANA,two,-T-K-,Aik,AIKANA
AIKANA,water,-H-N-,Aik,AIKANA
AIKANA,we,-S-T-,Aik,AIKANA
AIKANA,you,-H-NN-TH-,Aik,AIKANA
AINU_MAOKA,I,-N-K-J-,Ain,AINU
AINU_MAOKA,blood,-K-M-,Ain,AINU
AINU_MAOKA,bone,-P-N-,Ain,AINU
AINU_MAOKA,breast,-R-M-,Ain,AINU
AINU_MAOKA,die,-R-J-,Ain,AINU
AINU_MAOKA,dog,-S-T-,Ain,AINU
AINU_MAOKA,drink,-K-,Ain,AINU
AINU_MAOKA,ear,-K-S-R-,Ain,AINU
AINU_MAOKA,eye,-S-K-,Ain,AINU
AINU_MAOKA,fire,-N-C-,Ain,AINU
AINU_MAOKA,full,-S-T-N-,Ain,AINU
AINU_MAOKA,hand,-T-H-,Ain,AINU
AINU_MAOKA,hear,-N-,Ain,AINU
AINU_MAOKA,horn,-K-R-W-,Ain,AINU
AINU_MAOKA,knee,-K-J-S-P-,Ain,AINU
AINU_MAOKA,leaf,-J-M-,Ain,AINU
AINU_MAOKA,louse,-R-K-,Ain,AINU
AINU_MAOKA,name,-R-,Ain,AINU
AINU_MAOKA,new,-S-R-,Ain,AINU
AINU_MAOKA,night,-K-N-,Ain,AINU
AINU_MAOKA,nose,-T-P-J-,Ain,AINU
AINU_MAOKA,one,-S-N-H-,Ain,AINU
AINU_MAOKA,see,-N-K-R-,Ain,AINU
AINU_MAOKA,skin,-K-H-,Ain,AINU
AINU_MAOKA,star,-K-T-,Ain,AINU
AINU_MAOKA,sun,-C-H-,Ain,AINU
AINU_MAOKA,tongue,-W-,Ain,AINU
AINU_MAOKA,tooth,-M-H-,Ain,AINU
AINU_MAOKA,tree,-N-,Ain,AINU
AINU_MAOKA,two,-T-H-,Ain,AINU
AINU_MAOKA,water,-W-H-K-,Ain,AINU
AINU_MAOKA,we,-N-K-J-,Ain,AINU
AINU_MAOKA,you,-7-N-,Ain,AINU
AJIE,I,-G-,An,OCEANIC
AJIE,blood,-W-R-,An,OCEANIC
AJIE,bone,-CH-,An,OCEANIC
AJIE,breast,-M-J-,An,OCEANIC
AJIE,die,-M-,An,OCEANIC
AJIE,dog,-T-W-W-,An,OCEANIC
AJIE,drink,-W-NN-J-,An,OCEANIC
AJIE,ear,-B-D-NN-,An,OCEANIC
AJIE,eye,-P-J-M-,An,OCEANIC
AJIE,fire,-K-NN-M-R-,An,OCEANIC
AJIE,full,-R-R-,An,OCEANIC
AJIE,hand,-N-KH-R-NN-,An,OCEANIC
AJIE,hear,-P-W-R-,An,OCEANIC
AJIE,horn,-G-,An,OCEANIC
AJIE,knee,-B-NN-,An,OCEANIC
AJIE,leaf,-D-K-NN-,An,OCEANIC
AJIE,louse,-K-R-,An,OCEANIC
AJIE,name,-N-,An,OCEANIC
AJIE,new,-D-W-,An,OCEANIC
AJIE,night,-B-W-NN-,An,OCEANIC
AJIE,nose,-K-W-NN-,An,OCEANIC
AJIE,one,-R-,An,OCEANIC
AJIE,see,-R-NN-,An,OCEANIC
AJIE,skin,-K-NN-R-NN-,An,OCEANIC
AJIE,star,-R-W-R-,An,OCEANIC
AJIE,sun,-M-KH-,An,OCEANIC
AJIE,tongue,-K-R-M-,An,OCEANIC
AJIE,tooth,-P-W-NN-,An,OCEANIC
AJIE,tree,-K-NN-,An,OCEANIC
AJIE,two,-K-R-,An,OCEANIC
AJIE,water,-R-,An,OCEANIC
AJIE,we,-G-R-,An,OCEANIC
AJIE,you,-G-,An,OCEANIC
AKAJIMA_OKINAWAN,I,-W-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,blood,-CH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,bone,-P-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,breast,-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,die,-SH-N-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,dog,-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,drink,-N-M-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,ear,-M-M-,Jap,JAPANESE
AKAJIMA_OKINAWAN,eye,-M-,Jap,JAPANESE
AKAJIMA_OKINAWAN,fire,-SH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,full,-M-CH-K-J-,Jap,JAPANESE
AKAJIMA_OKINAWAN,hand,-T-,Jap,JAPANESE
AKAJIMA_OKINAWAN,hear,-K-CH-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,horn,-C-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,knee,-C-N-SH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,leaf,-H-,Jap,JAPANESE
AKAJIMA_OKINAWAN,louse,-SH-R-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,name,-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,new,-M-S-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,night,-J-R-,Jap,JAPANESE
AKAJIMA_OKINAWAN,nose,-H-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,one,-T-CH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,see,-M-N-,Jap,JAPANESE
AKAJIMA_OKINAWAN,skin,-K-,Jap,JAPANESE
AKAJIMA_OKINAWAN,star,-P-SH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,sun,-T-R-,Jap,JAPANESE
AKAJIMA_OKINAWAN,tongue,-SH-B-,Jap,JAPANESE
AKAJIMA_OKINAWAN,tooth,-H-,Jap,JAPANESE
AKAJIMA_OKINAWAN,tree,-K-,Jap,JAPANESE
AKAJIMA_OKINAWAN,two,-T-CH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,water,-M-ZH-,Jap,JAPANESE
AKAJIMA_OKINAWAN,we,-W-T-,Jap,JAPANESE
AKAJIMA_OKINAWAN,you,-J-,Jap,JAPANESE
AKA_CARI,I,-T-J-,GA,GREAT_ANDAMANESE
AKA_CARI,blood,-T-,GA,GREAT_ANDAMANESE
AKA_CARI,bone,-T-R-,GA,GREAT_ANDAMANESE
AKA_CARI,breast,-R-M-T-,GA,GREAT_ANDAMANESE
AKA_CARI,die,-M-P-L-,GA,GREAT_ANDAMANESE
AKA_CARI,dog,-B-B-,GA,GREAT_ANDAMANESE
AKA_CARI,drink,-T-K-,GA,GREAT_ANDAMANESE
AKA_CARI,ear,-R-B-W-H-,GA,GREAT_ANDAMANESE
AKA_CARI,eye,-R-L-,GA,GREAT_ANDAMANESE
AKA_CARI,fire,-H-T-,GA,GREAT_ANDAMANESE
AKA_CARI,hand,-M-K-D-M-,GA,GREAT_ANDAMANESE
AKA_CARI,hear,-K-B-N-,GA,GREAT_ANDAMANESE
AKA_CARI,horn,-N-T-J-,GA,GREAT_ANDAMANESE
AKA_CARI,knee,-CH-R-,GA,GREAT_ANDAMANESE
AKA_CARI,leaf,-N-,GA,GREAT_ANDAMANESE
AKA_CARI,louse,-K-L-,GA,GREAT_ANDAMANESE
AKA_CARI,name,-L-W-,GA,GREAT_ANDAMANESE
AKA_CARI,new,-K-J-,GA,GREAT_ANDAMANESE
AKA_CARI,night,-J-R-B-T-,GA,GREAT_ANDAMANESE
AKA_CARI,one,-N-T-L-B-,GA,GREAT_ANDAMANESE
AKA_CARI,see,-R-T-D-,GA,GREAT_ANDAMANESE
AKA_CARI,skin,-T-K-B-,GA,GREAT_ANDAMANESE
AKA_CARI,star,-K-T-J-N-,GA,GREAT_ANDAMANESE
AKA_CARI,sun,-D-J-,GA,GREAT_ANDAMANESE
AKA_CARI,tongue,-K-T-T-,GA,GREAT_ANDAMANESE
AKA_CARI,tooth,-M-R-P-L-,GA,GREAT_ANDAMANESE
AKA_CARI,tree,-K-T-N-L-,GA,GREAT_ANDAMANESE
AKA_CARI,two,-N-R-P-L-,GA,GREAT_ANDAMANESE
AKA_CARI,water,-N-,GA,GREAT_ANDAMANESE
AKA_CARI,we,-M-J-,GA,GREAT_ANDAMANESE
AKA_CARI,you,-N-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,I,-T-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,blood,-T-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,bone,-T-W-,GA,GREAT_ANDAMANESE
AKA_KEDE,breast,-M-M-T-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,die,-M-P-L-K-,GA,GREAT_ANDAMANESE
AKA_KEDE,dog,-B-B-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,drink,-K-K-,GA,GREAT_ANDAMANESE
AKA_KEDE,ear,-R-B-,GA,GREAT_ANDAMANESE
AKA_KEDE,eye,-R-T-L-,GA,GREAT_ANDAMANESE
AKA_KEDE,fire,-H-T-,GA,GREAT_ANDAMANESE
AKA_KEDE,hand,-M-K-R-,GA,GREAT_ANDAMANESE
AKA_KEDE,hear,-T-N-B-N-,GA,GREAT_ANDAMANESE
AKA_KEDE,horn,-W-L-T-W-,GA,GREAT_ANDAMANESE
AKA_KEDE,knee,-L-,GA,GREAT_ANDAMANESE
AKA_KEDE,leaf,-B-,GA,GREAT_ANDAMANESE
AKA_KEDE,louse,-K-L-,GA,GREAT_ANDAMANESE
AKA_KEDE,name,-L-W-,GA,GREAT_ANDAMANESE
AKA_KEDE,new,-K-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,night,-J-R-P-T-,GA,GREAT_ANDAMANESE
AKA_KEDE,one,-L-W-H-M-,GA,GREAT_ANDAMANESE
AKA_KEDE,see,-R-T-D-,GA,GREAT_ANDAMANESE
AKA_KEDE,skin,-T-K-P-,GA,GREAT_ANDAMANESE
AKA_KEDE,star,-K-T-J-N-,GA,GREAT_ANDAMANESE
AKA_KEDE,sun,-D-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,tongue,-K-T-T-,GA,GREAT_ANDAMANESE
AKA_KEDE,tooth,-M-R-P-L-,GA,GREAT_ANDAMANESE
AKA_KEDE,tree,-K-T-N-,GA,GREAT_ANDAMANESE
AKA_KEDE,two,-R-P-L-,GA,GREAT_ANDAMANESE
AKA_KEDE,water,-N-,GA,GREAT_ANDAMANESE
AKA_KEDE,we,-M-J-,GA,GREAT_ANDAMANESE
AKA_KEDE,you,-N-J-,GA,GREAT_ANDAMANESE
AKE,I,-M-,NC,PLATOID
AKE,blood,-M-SH-,NC,PLATOID
AKE,bone,-K-F-NN-,NC,PLATOID
AKE,breast,-M-B-,NC,PLATOID
AKE,die,-F-,NC,PLATOID
AKE,dog,-G-,NC,PLATOID
AKE,drink,-W-,NC,PLATOID
AKE,ear,-K-T-NN-,NC,PLATOID
AKE,eye,-J-,NC,PLATOID
AKE,fire,-W-,NC,PLATOID
AKE,hand,-T-P-L-B-,NC,PLATOID
AKE,hear,-V-,NC,PLATOID
AKE,horn,-K-W-,NC,PLATOID
AKE,knee,-N-G-B-L-,NC,PLATOID
AKE,leaf,-D-,NC,PLATOID
AKE,louse,-L-L-,NC,PLATOID
AKE,name,-R-,NC,PLATOID
AKE,new,-J-W-,NC,PLATOID
AKE,night,-W-T-,NC,PLATOID
AKE,nose,-K-,NC,PLATOID
AKE,one,-N-G-,NC,PLATOID
AKE,see,-Z-,NC,PLATOID
AKE,skin,-K-P-,NC,PLATOID
AKE,star,-S-N-D-R-,NC,PLATOID
AKE,sun,-N-,NC,PLATOID
AKE,tongue,-L-,NC,PLATOID
AKE,tooth,-M-B-,NC,PLATOID
AKE,tree,-K-W-,NC,PLATOID
AKE,two,-J-,NC,PLATOID
AKE,water,-M-B-,NC,PLATOID
AKE,we,-N-,NC,PLATOID
AKE,you,-N-,NC,PLATOID
AKEI,I,-N-W-,An,OCEANIC
AKEI,blood,-K-W-,An,OCEANIC
AKEI,bone,-S-J-,An,OCEANIC
AKEI,breast,-S-S-,An,OCEANIC
AKEI,die,-M-T-,An,OCEANIC
AKEI,dog,-B-R-J-,An,OCEANIC
AKEI,drink,-N-,An,OCEANIC
AKEI,ear,-K-L-N-,An,OCEANIC
AKEI,eye,-M-T-,An,OCEANIC
AKEI,fire,-P-,An,OCEANIC
AKEI,hand,-L-M-,An,OCEANIC
AKEI,hear,-R-N-W-,An,OCEANIC
AKEI,knee,-P-W-,An,OCEANIC
AKEI,leaf,-R-W-N-,An,OCEANIC
AKEI,louse,-T-,An,OCEANIC
AKEI,name,-S-,An,OCEANIC
AKEI,new,-B-N-,An,OCEANIC
AKEI,night,-P-N-,An,OCEANIC
AKEI,nose,-L-N-S-,An,OCEANIC
AKEI,one,-S-,An,OCEANIC
AKEI,see,-T-L-S-J-,An,OCEANIC
AKEI,skin,-B-N-B-N-,An,OCEANIC
AKEI,star,-M-C-W-,An,OCEANIC
AKEI,sun,-M-T-L-,An,OCEANIC
AKEI,tongue,-M-M-,An,OCEANIC
AKEI,tooth,-K-,An,OCEANIC
AKEI,tree,-L-J-W-,An,OCEANIC
AKEI,two,-R-W-,An,OCEANIC
AKEI,water,-W-W-,An,OCEANIC
AKEI,we,-N-K-,An,OCEANIC
AKEI,you,-N-K-,An,OCEANIC
AKHVAKH,I,-D-N-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,blood,-H-N-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,bone,-R-T-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,breast,-T-L-NN-R-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,die,-T-L-R-T-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,dog,-KH-W-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,drink,-C-R-R-T-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,ear,-H-NN-D-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,eye,-K-H-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,fire,-CH-R-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,full,-CH-D-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,hand,-KH-T-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,hear,-NN-T-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,horn,-K-T-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,knee,-N-K-W-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,leaf,-T-L-NN-D-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,louse,-N-C-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,name,-C-R-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,new,-CH-NN-D-B-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,night,-R-T-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,nose,-M-KH-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,one,-CH-B-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,see,-H-R-G-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,skin,-K-KH-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,star,-C-W-R-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,sun,-M-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,tongue,-M-C-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,tooth,-CH-L-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,tree,-R-SH-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,two,-K-D-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,water,-L-N-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,we,-SH-T-,NDa,AVAR_ANDIC_TSEZIC
AKHVAKH,you,-M-N-,NDa,AVAR_ANDIC_TSEZIC
AKKADIAN,I,-N-K-,AA,SEMITIC
AKKADIAN,blood,-D-M-,AA,SEMITIC
AKKADIAN,bone,-S-KH-M-T-,AA,SEMITIC
AKKADIAN,breast,-R-T-,AA,SEMITIC
AKKADIAN,die,-M-T-,AA,SEMITIC
AKKADIAN,dog,-K-L-B-,AA,SEMITIC
AKKADIAN,drink,-SH-T-,AA,SEMITIC
AKKADIAN,ear,-Z-N-,AA,SEMITIC
AKKADIAN,eye,-N-,AA,SEMITIC
AKKADIAN,fire,-SH-T-,AA,SEMITIC
AKKADIAN,full,-M-L-,AA,SEMITIC
AKKADIAN,hand,-K-KH-T-,AA,SEMITIC
AKKADIAN,hear,-SH-M-,AA,SEMITIC
AKKADIAN,horn,-K-KH-R-N-,AA,SEMITIC
AKKADIAN,knee,-B-R-K-,AA,SEMITIC
AKKADIAN,louse,-P-L-,AA,SEMITIC
AKKADIAN,name,-SH-M-,AA,SEMITIC
AKKADIAN,new,-SH-,AA,SEMITIC
AKKADIAN,night,-M-SH-,AA,SEMITIC
AKKADIAN,nose,-P-,AA,SEMITIC
AKKADIAN,one,-SH-T-N-,AA,SEMITIC
AKKADIAN,see,-M-R-,AA,SEMITIC
AKKADIAN,skin,-G-L-D-,AA,SEMITIC
AKKADIAN,star,-K-K-B-,AA,SEMITIC
AKKADIAN,sun,-SH-M-SH-,AA,SEMITIC
AKKADIAN,tongue,-L-SH-N-,AA,SEMITIC
AKKADIAN,tooth,-SH-N-,AA,SEMITIC
AKKADIAN,tree,-S-KH-,AA,SEMITIC
AKKADIAN,two,-SH-N-,AA,SEMITIC
AKKADIAN,water,-M-,AA,SEMITIC
AKKADIAN,we,-N-N-,AA,SEMITIC
AKKADIAN,you,-T-,AA,SEMITIC
AKUNNU,I,-N-,NC,AKPES
AKUNNU,blood,-K-N-,NC,AKPES
AKUNNU,bone,-H-NN-M-,NC,AKPES
AKUNNU,breast,-M-B-W-W-,NC,AKPES
AKUNNU,die,-H-,NC,AKPES
AKUNNU,dog,-B-,NC,AKPES
AKUNNU,drink,-W-NN-,NC,AKPES
AKUNNU,ear,-N-SH-NN-,NC,AKPES
AKUNNU,eye,-J-,NC,AKPES
AKUNNU,fire,-N-D-,NC,AKPES
AKUNNU,full,-M-W-,NC,AKPES
AKUNNU,hand,-B-,NC,AKPES
AKUNNU,hear,-K-P-S-,NC,AKPES
AKUNNU,horn,-K-N-,NC,AKPES
AKUNNU,knee,-H-N-D-,NC,AKPES
AKUNNU,leaf,-N-F-,NC,AKPES
AKUNNU,name,-M-N-,NC,AKPES
AKUNNU,new,-N-N-,NC,AKPES
AKUNNU,night,-N-SH-,NC,AKPES
AKUNNU,nose,-H-NN-,NC,AKPES
AKUNNU,one,-CH-,NC,AKPES
AKUNNU,see,-J-,NC,AKPES
AKUNNU,skin,-H-W-NN-,NC,AKPES
AKUNNU,star,-N-CH-NN-CH-,NC,AKPES
AKUNNU,sun,-W-,NC,AKPES
AKUNNU,tongue,-N-D-,NC,AKPES
AKUNNU,tooth,-NG-,NC,AKPES
AKUNNU,tree,-H-,NC,AKPES
AKUNNU,two,-D-J-N-,NC,AKPES
AKUNNU,water,-NG-,NC,AKPES
AKUNNU,we,-B-S-,NC,AKPES
AKUNNU,you,-S-,NC,AKPES
ALABAMA,I,-N-,Mus,MUSKOGEAN
ALABAMA,blood,-L-K-N-,Mus,MUSKOGEAN
ALABAMA,bone,-CH-K-F-N-,Mus,MUSKOGEAN
ALABAMA,breast,-P-S-,Mus,MUSKOGEAN
ALABAMA,die,-L-,Mus,MUSKOGEAN
ALABAMA,dog,-F-,Mus,MUSKOGEAN
ALABAMA,drink,-S-K-,Mus,MUSKOGEAN
ALABAMA,ear,-H-K-CH-,Mus,MUSKOGEAN
ALABAMA,eye,-T-L-,Mus,MUSKOGEAN
ALABAMA,fire,-T-K-B-,Mus,MUSKOGEAN
ALABAMA,full,-K-J-,Mus,MUSKOGEAN
ALABAMA,hand,-L-B-,Mus,MUSKOGEAN
ALABAMA,hear,-H-L-,Mus,MUSKOGEAN
ALABAMA,horn,-L-P-CH-,Mus,MUSKOGEAN
ALABAMA,knee,-T-NN-L-P-,Mus,MUSKOGEAN
ALABAMA,louse,-CH-,Mus,MUSKOGEAN
ALABAMA,name,-H-L-CH-F-,Mus,MUSKOGEAN
ALABAMA,new,-H-P-,Mus,MUSKOGEAN
ALABAMA,night,-T-N-K-,Mus,MUSKOGEAN
ALABAMA,nose,-B-S-N-,Mus,MUSKOGEAN
ALABAMA,one,-CH-F-K-,Mus,MUSKOGEAN
ALABAMA,see,-H-CH-,Mus,MUSKOGEAN
ALABAMA,skin,-F-K-CH-,Mus,MUSKOGEAN
ALABAMA,star,-H-CH-L-,Mus,MUSKOGEAN
ALABAMA,sun,-H-S-,Mus,MUSKOGEAN
ALABAMA,tongue,-CH-L-K-S-,Mus,MUSKOGEAN
ALABAMA,tooth,-N-T-,Mus,MUSKOGEAN
ALABAMA,tree,-T-,Mus,MUSKOGEAN
ALABAMA,two,-T-NN-K-L-,Mus,MUSKOGEAN
ALABAMA,water,-K-,Mus,MUSKOGEAN
ALABAMA,we,-P-S-N-,Mus,MUSKOGEAN
ALABAMA,you,-S-N-,Mus,MUSKOGEAN
ALAGWA,I,-N-,AA,SOUTHERN_CUSHITIC
ALAGWA,blood,-C-R-,AA,SOUTHERN_CUSHITIC
ALAGWA,bone,-F-R-,AA,SOUTHERN_CUSHITIC
ALAGWA,breast,-S-7-M-,AA,SOUTHERN_CUSHITIC
ALAGWA,die,-G-W-,AA,SOUTHERN_CUSHITIC
